transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
15391,24.83L,AB,Alberta,"ENMAX Power Corporation",1,ac,10.200,6.296,10.200,6.296,138,NULL,NULL,322,408,1,NULL,NULL,290,367,NULL,AB_74S_DSS,NULL,AB_SS24_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15392,240BA2,AB,Alberta,EPCOR,1,ac,7.200,4.444,7.200,4.444,240,NULL,NULL,400,479,1,NULL,NULL,360,431,NULL,AB_814S_DSS,NULL,AB_629S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15393,240BA3,AB,Alberta,EPCOR,1,ac,7.200,4.444,7.200,4.444,240,NULL,NULL,400,479,1,NULL,NULL,360,431,NULL,AB_814S_DSS,NULL,AB_629S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15394,240CV5,AB,Alberta,EPCOR,1,ac,4.600,2.840,8.050,4.969,240,NULL,NULL,475,503,1,NULL,NULL,428,453,NULL,AB_E511S_DSS,NULL,AB_XBLA_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15395,240CV5,AB,Alberta,EPCOR,1,ac,3.450,2.130,8.050,4.969,240,NULL,NULL,475,503,1,NULL,NULL,428,453,NULL,AB_XBLA_DSS,NULL,AB_557S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15396,26.81L,AB,Alberta,"ENMAX Power Corporation",1,ac,10.200,6.296,10.200,6.296,138,NULL,NULL,260,287,1,NULL,NULL,234,258,NULL,AB_SS26_DSS,NULL,AB_SS32_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15397,26.83L,AB,Alberta,"ENMAX Power Corporation",1,ac,9.350,5.772,9.350,5.772,138,NULL,NULL,285,350,1,NULL,NULL,257,315,NULL,AB_SS26_DSS,NULL,AB_SS65_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15398,28.80L,AB,Alberta,"ENMAX Power Corporation",1,ac,3.060,1.889,3.060,1.889,138,NULL,NULL,273,273,1,NULL,NULL,246,246,NULL,AB_SS28_DSS,NULL,AB_42S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15399,29PL6-01,AB,Alberta,Suncor,1,ac,10.080,6.222,10.080,6.222,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_836S_DSS,NULL,AB_E55S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15400,29PL6-02,AB,Alberta,Suncor,1,ac,10.080,6.222,10.080,6.222,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_836S_DSS,NULL,AB_E55S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15401,29PL6-03,AB,Alberta,Suncor,1,ac,5.000,3.086,5.000,3.086,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_E1S_ISS,NULL,AB_836S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15402,29PL6-04,AB,Alberta,Suncor,1,ac,5.000,3.086,5.000,3.086,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_E1S_ISS,NULL,AB_836S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15403,29PL6-05,AB,Alberta,Suncor,1,ac,5.000,3.086,10.000,6.173,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_E1S_ISS,NULL,AB_E2S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15404,29PL6-05,AB,Alberta,Suncor,1,ac,5.000,3.086,10.000,6.173,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_E2S_ISS,NULL,AB_E22S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15405,29PL6-06,AB,Alberta,Suncor,1,ac,5.000,3.086,10.000,6.173,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_E1S_ISS,NULL,AB_E2S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15406,29PL6-06,AB,Alberta,Suncor,1,ac,5.000,3.086,10.000,6.173,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_E2S_ISS,NULL,AB_E22S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15407,29PL6-07,AB,Alberta,Suncor,1,ac,8.400,5.185,8.400,5.185,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_836S_DSS,NULL,AB_E5S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15408,29PL6-14,AB,Alberta,Suncor,1,ac,5.000,3.086,17.600,10.864,72,NULL,NULL,NULL,NULL,1,3.00,NULL,39,42,NULL,AB_E56S_ISS,NULL,AB_E200S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
